9.5323e+09,-106.49
9.5323e+09,-108.22
9.5324e+09,-95.116
9.5324e+09,-105.05
9.5325e+09,-98.171
9.5325e+09,-107.06
9.5326e+09,-99.641
9.5326e+09,-112.63
9.5327e+09,-101.37
9.5327e+09,-96.528
9.5327e+09,-100.18
9.5328e+09,-108
9.5328e+09,-111.23
9.5329e+09,-98.892
9.5329e+09,-101.46
9.533e+09,-109.94
9.533e+09,-107.37
9.5331e+09,-101.55
9.5331e+09,-98.762
9.5332e+09,-96.442
9.5332e+09,-99.4
9.5333e+09,-95.339
9.5333e+09,-96.809
9.5334e+09,-107.84
9.5334e+09,-120.81
9.5335e+09,-99.216
9.5335e+09,-99.556
9.5336e+09,-96.9
9.5336e+09,-104.24
9.5337e+09,-103.8
9.5337e+09,-109.24
9.5338e+09,-102.78
9.5338e+09,-97.736
9.5339e+09,-111
9.5339e+09,-96.371
9.534e+09,-118.7
9.534e+09,-105.21
9.5341e+09,-105.44
9.5341e+09,-98.985
9.5341e+09,-105.8
9.5342e+09,-111.42
9.5342e+09,-99.734
9.5343e+09,-110.97
9.5343e+09,-120.16
9.5344e+09,-99.799
9.5344e+09,-98.344
9.5345e+09,-97.305
9.5345e+09,-98.21
9.5346e+09,-100.19
9.5346e+09,-96.536
9.5347e+09,-104.2
9.5347e+09,-97.389
9.5348e+09,-97.412
9.5348e+09,-99.615
9.5349e+09,-103.12
9.5349e+09,-121.09
9.535e+09,-95.899
9.535e+09,-96.618
9.5351e+09,-96.55
9.5351e+09,-99.206
9.5352e+09,-98.151
9.5352e+09,-104.11
9.5353e+09,-106.94
9.5353e+09,-101.98
9.5354e+09,-96.324
9.5354e+09,-111.6
9.5355e+09,-107.84
9.5355e+09,-103.91
9.5355e+09,-101.31
9.5356e+09,-96.885
9.5356e+09,-93.975
9.5357e+09,-104.26
9.5357e+09,-92.216
9.5358e+09,-96.765
9.5358e+09,-97.357
9.5359e+09,-104.15
9.5359e+09,-95.677
9.536e+09,-96.763
9.536e+09,-99.033
9.5361e+09,-101.25
9.5361e+09,-99.828
9.5362e+09,-102.35
9.5362e+09,-111.91
9.5363e+09,-102.02
9.5363e+09,-98.603
9.5364e+09,-97.845
9.5364e+09,-100.33
9.5365e+09,-97.486
9.5365e+09,-95.315
9.5366e+09,-99.483
9.5366e+09,-102.87
9.5367e+09,-97.596
9.5367e+09,-104.88
9.5368e+09,-91.994
9.5368e+09,-98.531
9.5369e+09,-98.548
9.5369e+09,-101.66
9.5369e+09,-97.463
9.537e+09,-96.626
9.537e+09,-95.722
9.5371e+09,-101.17
9.5371e+09,-95.704
9.5372e+09,-99.091
9.5372e+09,-99.731
9.5373e+09,-102.29
9.5373e+09,-110.32
9.5374e+09,-100.3
9.5374e+09,-101.51
9.5375e+09,-101.97
9.5375e+09,-98.955
9.5376e+09,-96.591
9.5376e+09,-97.076
9.5377e+09,-97.754
9.5377e+09,-91.889
9.5378e+09,-101.79
9.5378e+09,-99.056
9.5379e+09,-99.245
9.5379e+09,-99.855
9.538e+09,-98.331
9.538e+09,-98.454
9.5381e+09,-100.78
9.5381e+09,-99.837
9.5382e+09,-96.191
9.5382e+09,-104.73
9.5383e+09,-95.922
9.5383e+09,-97.012
9.5383e+09,-100.74
9.5384e+09,-97.692
9.5384e+09,-96.519
9.5385e+09,-93.945
9.5385e+09,-99.19
9.5386e+09,-110.01
9.5386e+09,-102.95
9.5387e+09,-109.75
9.5387e+09,-96.314
9.5388e+09,-96.85
9.5388e+09,-100.32
9.5389e+09,-102.23
9.5389e+09,-93.63
9.539e+09,-126.5
9.539e+09,-98.773
9.5391e+09,-107.76
9.5391e+09,-103.57
9.5392e+09,-102.95
9.5392e+09,-106.94
9.5393e+09,-95.634
9.5393e+09,-98.114
9.5394e+09,-92.884
9.5394e+09,-96.013
9.5395e+09,-94.82
9.5395e+09,-96.805
9.5396e+09,-99.768
9.5396e+09,-95.44
9.5397e+09,-94.932
9.5397e+09,-99.988
9.5397e+09,-98.853
9.5398e+09,-101.92
9.5398e+09,-101.04
9.5399e+09,-100.4
9.5399e+09,-113.55
9.54e+09,-97.831
9.54e+09,-99.444
9.5401e+09,-97.853
9.5401e+09,-95.207
9.5402e+09,-93.134
9.5402e+09,-94.969
9.5403e+09,-96.788
9.5403e+09,-112.47
9.5404e+09,-101.94
9.5404e+09,-102.53
9.5405e+09,-99.214
9.5405e+09,-109.1
9.5406e+09,-97.231
9.5406e+09,-97.779
9.5407e+09,-98.905
9.5407e+09,-95.996
9.5408e+09,-94.491
9.5408e+09,-94.995
9.5409e+09,-102.86
9.5409e+09,-101.33
9.541e+09,-100.42
9.541e+09,-106.61
9.5411e+09,-100.07
9.5411e+09,-104.99
9.5411e+09,-98.45
9.5412e+09,-96.209
9.5412e+09,-93.61
9.5413e+09,-100.71
9.5413e+09,-98.475
9.5414e+09,-95.136
9.5414e+09,-96.272
9.5415e+09,-105.73
9.5415e+09,-112.37
9.5416e+09,-100.9
9.5416e+09,-96.722
9.5417e+09,-95.073
9.5417e+09,-95.872
9.5418e+09,-107.77
9.5418e+09,-94.253
9.5419e+09,-95.657
9.5419e+09,-101.48
9.542e+09,-100.79
9.542e+09,-95.465
9.5421e+09,-98.211
9.5421e+09,-95.115
9.5422e+09,-98.016
9.5422e+09,-117.18
9.5423e+09,-93.593
9.5423e+09,-101.47
9.5424e+09,-97.76
9.5424e+09,-98.816
9.5425e+09,-94.639
9.5425e+09,-101.37
9.5425e+09,-95.668
9.5426e+09,-101.52
9.5426e+09,-105.15
9.5427e+09,-95.705
9.5427e+09,-96.43
9.5428e+09,-92.152
9.5428e+09,-95.485
9.5429e+09,-104.13
9.5429e+09,-101.28
9.543e+09,-100.55
9.543e+09,-106.04
9.5431e+09,-101.77
9.5431e+09,-95.329
9.5432e+09,-97.476
9.5432e+09,-97.047
9.5433e+09,-101.23
9.5433e+09,-94.814
9.5434e+09,-98.463
9.5434e+09,-91.412
9.5435e+09,-93.224
9.5435e+09,-97.19
9.5436e+09,-98.332
9.5436e+09,-99.006
9.5437e+09,-100.12
9.5437e+09,-93.535
9.5438e+09,-95.698
9.5438e+09,-96.625
9.5439e+09,-99.145
9.5439e+09,-103.88
9.5439e+09,-100.74
9.544e+09,-103.04
9.544e+09,-98.456
9.5441e+09,-100.47
9.5441e+09,-103.95
9.5442e+09,-95.721
9.5442e+09,-94.142
9.5443e+09,-106.34
9.5443e+09,-98.729
9.5444e+09,-97.52
9.5444e+09,-98.928
9.5445e+09,-100.16
9.5445e+09,-100.57
9.5446e+09,-102.18
9.5446e+09,-99.617
9.5447e+09,-104.27
9.5447e+09,-99.602
9.5448e+09,-97.435
9.5448e+09,-97.032
9.5449e+09,-92.501
9.5449e+09,-101.23
9.545e+09,-102.82
9.545e+09,-93.759
9.5451e+09,-100.01
9.5451e+09,-94.485
9.5452e+09,-94.657
9.5452e+09,-103.81
9.5453e+09,-94.952
9.5453e+09,-98.598
9.5453e+09,-97.841
9.5454e+09,-96.472
9.5454e+09,-91.781
9.5455e+09,-95.544
9.5455e+09,-95.846
9.5456e+09,-99.22
9.5456e+09,-97.673
9.5457e+09,-96.579
9.5457e+09,-96.516
9.5458e+09,-97.662
9.5458e+09,-97.848
9.5459e+09,-105.4
9.5459e+09,-98.039
9.546e+09,-96.403
9.546e+09,-91.9
9.5461e+09,-95.951
9.5461e+09,-94.239
9.5462e+09,-96.773
9.5462e+09,-95.67
9.5463e+09,-94.177
9.5463e+09,-95.25
9.5464e+09,-98.019
9.5464e+09,-102.67
9.5465e+09,-94.714
9.5465e+09,-107.92
9.5466e+09,-100.44
9.5466e+09,-96.618
9.5466e+09,-98.766
9.5467e+09,-93.607
9.5467e+09,-98.683
9.5468e+09,-96.318
9.5468e+09,-96.639
9.5469e+09,-99.111
9.5469e+09,-91.955
9.547e+09,-93.744
9.547e+09,-93.935
9.5471e+09,-97.454
9.5471e+09,-98.995
9.5472e+09,-102.61
9.5472e+09,-104.14
9.5473e+09,-97.9
9.5473e+09,-93.073
9.5474e+09,-96.433
9.5474e+09,-95.637
9.5475e+09,-96.707
9.5475e+09,-93.342
9.5476e+09,-95.511
9.5476e+09,-95.149
9.5477e+09,-99.616
9.5477e+09,-97.693
9.5478e+09,-97.72
9.5478e+09,-96.861
9.5479e+09,-94.04
9.5479e+09,-108.1
9.548e+09,-99.888
9.548e+09,-99.453
9.548e+09,-98.065
9.5481e+09,-92.257
9.5481e+09,-95.688
9.5482e+09,-93.257
9.5482e+09,-93.591
9.5483e+09,-97.804
9.5483e+09,-92.862
9.5484e+09,-104.82
9.5484e+09,-95.866
9.5485e+09,-93.565
9.5485e+09,-101.59
9.5486e+09,-101.34
9.5486e+09,-93.77
9.5487e+09,-99.027
9.5487e+09,-93.378
9.5488e+09,-97.148
9.5488e+09,-96.713
9.5489e+09,-93.179
9.5489e+09,-94.475
9.549e+09,-95.251
9.549e+09,-101.29
9.5491e+09,-103.69
9.5491e+09,-101.04
9.5492e+09,-96.672
9.5492e+09,-96.352
9.5493e+09,-97.604
9.5493e+09,-96.21
9.5494e+09,-96.132
9.5494e+09,-92.546
9.5494e+09,-96.622
9.5495e+09,-95.7
9.5495e+09,-96.015
9.5496e+09,-91.518
9.5496e+09,-96.262
9.5497e+09,-102.04
9.5497e+09,-96.528
9.5498e+09,-97.728
9.5498e+09,-103.38
9.5499e+09,-96.298
9.5499e+09,-97.504
9.55e+09,-92.66
9.55e+09,-94.318
9.5501e+09,-91.124
9.5501e+09,-101.84
9.5502e+09,-91.473
9.5502e+09,-96.955
9.5503e+09,-101.21
9.5503e+09,-96.181
9.5504e+09,-92.798
9.5504e+09,-92.688
9.5505e+09,-93.411
9.5505e+09,-95.15
9.5506e+09,-96.013
9.5506e+09,-102.05
9.5507e+09,-92.041
9.5507e+09,-93.718
9.5508e+09,-97.59
9.5508e+09,-93.57
9.5508e+09,-95.399
9.5509e+09,-95.444
9.5509e+09,-94.881
9.551e+09,-96.009
9.551e+09,-99.562
9.5511e+09,-93.364
9.5511e+09,-94.24
9.5512e+09,-93.912
9.5512e+09,-97.955
9.5513e+09,-97.536
9.5513e+09,-92.601
9.5514e+09,-91.556
9.5514e+09,-97.8
9.5515e+09,-94.348
9.5515e+09,-92.308
9.5516e+09,-93.282
9.5516e+09,-96.275
9.5517e+09,-90.621
9.5517e+09,-96.888
9.5518e+09,-97.293
9.5518e+09,-95.141
9.5519e+09,-102.92
9.5519e+09,-100.95
9.552e+09,-95.497
9.552e+09,-89.401
9.5521e+09,-94.276
9.5521e+09,-99.418
9.5522e+09,-99.023
9.5522e+09,-101.51
9.5522e+09,-92.409
9.5523e+09,-96.436
9.5523e+09,-99.273
9.5524e+09,-91.953
9.5524e+09,-91.223
9.5525e+09,-104.4
9.5525e+09,-95.837
9.5526e+09,-96.199
9.5526e+09,-92.983
9.5527e+09,-94.644
9.5527e+09,-96.302
9.5528e+09,-96.881
9.5528e+09,-93.917
9.5529e+09,-98.993
9.5529e+09,-91.703
9.553e+09,-96.523
9.553e+09,-92.527
9.5531e+09,-98.551
9.5531e+09,-97.246
9.5532e+09,-98.231
9.5532e+09,-94.876
9.5533e+09,-96.068
9.5533e+09,-93.92
9.5534e+09,-91.278
9.5534e+09,-91.772
9.5535e+09,-96.431
9.5535e+09,-96.017
9.5536e+09,-91.112
9.5536e+09,-98.183
9.5536e+09,-93.806
9.5537e+09,-96.858
9.5537e+09,-90.341
9.5538e+09,-95.293
9.5538e+09,-91.21
9.5539e+09,-96.318
9.5539e+09,-96.741
9.554e+09,-92.115
9.554e+09,-91.227
9.5541e+09,-94.948
9.5541e+09,-95.934
9.5542e+09,-92.992
9.5542e+09,-95.733
9.5543e+09,-92.277
9.5543e+09,-91.886
9.5544e+09,-92.182
9.5544e+09,-94.904
9.5545e+09,-92.489
9.5545e+09,-93.328
9.5546e+09,-91.665
9.5546e+09,-94.041
9.5547e+09,-90.931
9.5547e+09,-91.254
9.5548e+09,-95.707
9.5548e+09,-90.731
9.5549e+09,-95.593
9.5549e+09,-93.819
9.555e+09,-98.17
9.555e+09,-91.694
9.555e+09,-93.931
9.5551e+09,-94.585
9.5551e+09,-94.135
9.5552e+09,-95.37
9.5552e+09,-92.583
9.5553e+09,-92.729
9.5553e+09,-92.838
9.5554e+09,-90.682
9.5554e+09,-96.817
9.5555e+09,-91.116
9.5555e+09,-90.675
9.5556e+09,-96.284
9.5556e+09,-93.071
9.5557e+09,-92.543
9.5557e+09,-92.951
9.5558e+09,-93.07
9.5558e+09,-91.14
9.5559e+09,-92.717
9.5559e+09,-92.308
9.556e+09,-96.371
9.556e+09,-97.138
9.5561e+09,-90.375
9.5561e+09,-94.376
9.5562e+09,-93.994
9.5562e+09,-87.913
9.5563e+09,-91.754
9.5563e+09,-90.405
9.5564e+09,-91.519
9.5564e+09,-92.763
9.5564e+09,-93.756
9.5565e+09,-92.812
9.5565e+09,-90.924
9.5566e+09,-97.71
9.5566e+09,-96.09
9.5567e+09,-91.369
9.5567e+09,-92.53
9.5568e+09,-94.036
9.5568e+09,-91.321
9.5569e+09,-94.559
9.5569e+09,-91.239
9.557e+09,-91.007
9.557e+09,-91.839
9.5571e+09,-93.057
9.5571e+09,-96.983
9.5572e+09,-93.351
9.5572e+09,-92.828
9.5573e+09,-89.711
9.5573e+09,-93.659
9.5574e+09,-91.247
9.5574e+09,-96.172
9.5575e+09,-91.485
9.5575e+09,-91.167
9.5576e+09,-99.417
9.5576e+09,-93.423
9.5577e+09,-91.256
9.5577e+09,-92.292
9.5578e+09,-92.45
9.5578e+09,-94.538
9.5578e+09,-89.914
9.5579e+09,-89.161
9.5579e+09,-90.721
9.558e+09,-90.523
9.558e+09,-93.239
9.5581e+09,-95.667
9.5581e+09,-90.933
9.5582e+09,-92.524
9.5582e+09,-90.593
9.5583e+09,-90.912
9.5583e+09,-91.021
9.5584e+09,-90.589
9.5584e+09,-93.072
9.5585e+09,-92.94
9.5585e+09,-94.677
9.5586e+09,-93.296
9.5586e+09,-88.691
9.5587e+09,-88.855
9.5587e+09,-92.68
9.5588e+09,-91.862
9.5588e+09,-92.971
9.5589e+09,-90.426
9.5589e+09,-92.684
9.559e+09,-91.887
9.559e+09,-92.448
9.5591e+09,-91.495
9.5591e+09,-95.158
9.5592e+09,-87.729
9.5592e+09,-90.609
9.5592e+09,-91.291
9.5593e+09,-92.724
9.5593e+09,-93.841
9.5594e+09,-91.113
9.5594e+09,-88.356
9.5595e+09,-93.492
9.5595e+09,-89.207
9.5596e+09,-92.408
9.5596e+09,-92.981
9.5597e+09,-91.443
9.5597e+09,-89.897
9.5598e+09,-91.558
9.5598e+09,-92.315
9.5599e+09,-90.515
9.5599e+09,-91.994
9.56e+09,-89.435
9.56e+09,-94.378
9.5601e+09,-90.882
9.5601e+09,-89.232
9.5602e+09,-92.239
9.5602e+09,-88.508
9.5603e+09,-91.513
9.5603e+09,-89.292
9.5604e+09,-90.773
9.5604e+09,-92.611
9.5605e+09,-87.978
9.5605e+09,-94.354
9.5606e+09,-90.998
9.5606e+09,-87.75
9.5606e+09,-88.936
9.5607e+09,-89.252
9.5607e+09,-89.837
9.5608e+09,-90.201
9.5608e+09,-87.906
9.5609e+09,-90.445
9.5609e+09,-89.983
9.561e+09,-89.647
9.561e+09,-93.286
9.5611e+09,-87.473
9.5611e+09,-86.972
9.5612e+09,-91.8
9.5612e+09,-91.63
9.5613e+09,-89.031
9.5613e+09,-89.938
9.5614e+09,-91.317
9.5614e+09,-89.764
9.5615e+09,-88.314
9.5615e+09,-88.46
9.5616e+09,-91.551
9.5616e+09,-88.211
9.5617e+09,-87.673
9.5617e+09,-87.752
9.5618e+09,-89.533
9.5618e+09,-93.838
9.5619e+09,-89.593
9.5619e+09,-88.102
9.5619e+09,-90.186
9.562e+09,-91.687
9.562e+09,-88.86
9.5621e+09,-89.062
9.5621e+09,-89.298
9.5622e+09,-89.558
9.5622e+09,-92.262
9.5623e+09,-90.179
9.5623e+09,-87.436
9.5624e+09,-87.439
9.5624e+09,-89.678
9.5625e+09,-88.106
9.5625e+09,-89.752
9.5626e+09,-91.172
9.5626e+09,-88.351
9.5627e+09,-87.144
9.5627e+09,-86.206
9.5628e+09,-88.969
9.5628e+09,-88.079
9.5629e+09,-88.262
9.5629e+09,-87.366
9.563e+09,-90.05
9.563e+09,-86.165
9.5631e+09,-86.067
9.5631e+09,-87.886
9.5632e+09,-87.343
9.5632e+09,-87.817
9.5633e+09,-89.809
9.5633e+09,-89.022
9.5633e+09,-85.732
9.5634e+09,-88.792
9.5634e+09,-88.274
9.5635e+09,-87.837
9.5635e+09,-88.673
9.5636e+09,-86.831
9.5636e+09,-86.774
9.5637e+09,-86.847
9.5637e+09,-85.317
9.5638e+09,-87.079
9.5638e+09,-85.441
9.5639e+09,-89.336
9.5639e+09,-86.171
9.564e+09,-87.882
9.564e+09,-87.991
9.5641e+09,-87.715
9.5641e+09,-86.196
9.5642e+09,-85.796
9.5642e+09,-87.783
9.5643e+09,-88.396
9.5643e+09,-87.295
9.5644e+09,-86.961
9.5644e+09,-87.14
9.5645e+09,-87.341
9.5645e+09,-86.876
9.5646e+09,-87.79
9.5646e+09,-86.239
9.5647e+09,-87.014
9.5647e+09,-86.126
9.5647e+09,-86.314
9.5648e+09,-88.649
9.5648e+09,-85.797
9.5649e+09,-84.459
9.5649e+09,-84.957
9.565e+09,-85.737
9.565e+09,-88.097
9.5651e+09,-89.348
9.5651e+09,-85.473
9.5652e+09,-86.441
9.5652e+09,-86.975
9.5653e+09,-87.207
9.5653e+09,-86.618
9.5654e+09,-85.626
9.5654e+09,-83.885
9.5655e+09,-83.756
9.5655e+09,-85.745
9.5656e+09,-86.604
9.5656e+09,-84.64
9.5657e+09,-84.356
9.5657e+09,-84.703
9.5658e+09,-84.367
9.5658e+09,-84.476
9.5659e+09,-86.098
9.5659e+09,-84.151
9.566e+09,-84.629
9.566e+09,-86.112
9.5661e+09,-83.948
9.5661e+09,-83.651
9.5661e+09,-84.569
9.5662e+09,-85.24
9.5662e+09,-85.394
9.5663e+09,-84.624
9.5663e+09,-82.865
9.5664e+09,-85.785
9.5664e+09,-83.491
9.5665e+09,-82.802
9.5665e+09,-83.351
9.5666e+09,-83.15
9.5666e+09,-83.204
9.5667e+09,-84.57
9.5667e+09,-82.28
9.5668e+09,-85.851
9.5668e+09,-83.603
9.5669e+09,-83.644
9.5669e+09,-83.111
9.567e+09,-81.913
9.567e+09,-83.485
9.5671e+09,-82.02
9.5671e+09,-82.429
9.5672e+09,-83.262
9.5672e+09,-81.783
9.5673e+09,-83.373
9.5673e+09,-82.725
9.5674e+09,-82.368
9.5674e+09,-83.126
9.5675e+09,-82.02
9.5675e+09,-81.822
9.5675e+09,-81.209
9.5676e+09,-82.403
9.5676e+09,-82.006
9.5677e+09,-81.823
9.5677e+09,-81.859
9.5678e+09,-81.425
9.5678e+09,-80.872
9.5679e+09,-80.927
9.5679e+09,-80.523
9.568e+09,-80.78
9.568e+09,-80.347
9.5681e+09,-81.685
9.5681e+09,-80.981
9.5682e+09,-80.853
9.5682e+09,-79.921
9.5683e+09,-79.591
9.5683e+09,-79.894
9.5684e+09,-80.339
9.5684e+09,-79.977
9.5685e+09,-80.633
9.5685e+09,-79.77
9.5686e+09,-79.092
9.5686e+09,-79.68
9.5687e+09,-80.036
9.5687e+09,-79.336
9.5688e+09,-79.663
9.5688e+09,-79.456
9.5689e+09,-79.097
9.5689e+09,-78.834
9.5689e+09,-78.075
9.569e+09,-78.717
9.569e+09,-78.516
9.5691e+09,-77.853
9.5691e+09,-78.577
9.5692e+09,-77.931
9.5692e+09,-78.144
9.5693e+09,-77.545
9.5693e+09,-77.941
9.5694e+09,-78.148
9.5694e+09,-77.835
9.5695e+09,-77.763
9.5695e+09,-77.653
9.5696e+09,-77.177
9.5696e+09,-77.463
9.5697e+09,-77.188
9.5697e+09,-77.225
9.5698e+09,-77.008
9.5698e+09,-77.657
9.5699e+09,-77.453
9.5699e+09,-76.949
9.57e+09,-77.247
9.57e+09,-76.934
9.5701e+09,-76.838
9.5701e+09,-77.247
9.5702e+09,-76.331
9.5702e+09,-76.339
9.5703e+09,-76.635
9.5703e+09,-76.141
9.5703e+09,-75.709
9.5704e+09,-75.959
9.5704e+09,-75.663
9.5705e+09,-76.374
9.5705e+09,-75.899
9.5706e+09,-75.622
9.5706e+09,-75.375
9.5707e+09,-75.168
9.5707e+09,-75.427
9.5708e+09,-75.208
9.5708e+09,-74.798
9.5709e+09,-74.842
9.5709e+09,-74.601
9.571e+09,-74.892
9.571e+09,-74.209
9.5711e+09,-74.079
9.5711e+09,-73.702
9.5712e+09,-74.1
9.5712e+09,-74.277
9.5713e+09,-73.647
9.5713e+09,-73.285
9.5714e+09,-73.21
9.5714e+09,-73.625
9.5715e+09,-72.736
9.5715e+09,-73.196
9.5716e+09,-72.774
9.5716e+09,-72.576
9.5717e+09,-72.499
9.5717e+09,-72.89
9.5717e+09,-72.326
9.5718e+09,-72.335
9.5718e+09,-72.181
9.5719e+09,-72.324
9.5719e+09,-72.159
9.572e+09,-72.069
9.572e+09,-72.463
9.5721e+09,-71.898
9.5721e+09,-71.56
9.5722e+09,-71.716
9.5722e+09,-72.068
9.5723e+09,-72.008
9.5723e+09,-71.982
9.5724e+09,-72.186
9.5724e+09,-72.241
9.5725e+09,-72.033
9.5725e+09,-72.307
9.5726e+09,-72.242
9.5726e+09,-72.514
9.5727e+09,-72.609
9.5727e+09,-72.798
9.5728e+09,-72.858
9.5728e+09,-73.212
9.5729e+09,-73.161
9.5729e+09,-73.357
9.573e+09,-73.462
9.573e+09,-73.647
9.5731e+09,-73.243
9.5731e+09,-73.826
9.5731e+09,-73.824
9.5732e+09,-74.215
9.5732e+09,-74.641
9.5733e+09,-73.69
9.5733e+09,-74.517
9.5734e+09,-75.095
9.5734e+09,-74.745
9.5735e+09,-75.432
9.5735e+09,-75.056
9.5736e+09,-75.46
9.5736e+09,-75.1
9.5737e+09,-75.487
9.5737e+09,-75.938
9.5738e+09,-76.351
9.5738e+09,-75.967
9.5739e+09,-76.392
9.5739e+09,-76.129
9.574e+09,-76.23
9.574e+09,-76.265
9.5741e+09,-76.936
9.5741e+09,-76.659
9.5742e+09,-77.602
9.5742e+09,-77.276
9.5743e+09,-77.794
9.5743e+09,-77.823
9.5744e+09,-77.34
9.5744e+09,-77.482
9.5745e+09,-78.221
9.5745e+09,-78.039
9.5745e+09,-78.269
9.5746e+09,-78.297
9.5746e+09,-79.333
9.5747e+09,-78.152
9.5747e+09,-79.245
9.5748e+09,-78.913
9.5748e+09,-79.162
9.5749e+09,-79.773
9.5749e+09,-79.841
9.575e+09,-79.316
9.575e+09,-79.959
9.5751e+09,-80.352
9.5751e+09,-80.285
9.5752e+09,-80.071
9.5752e+09,-80.551
9.5753e+09,-80.299
9.5753e+09,-80.482
9.5754e+09,-79.938
9.5754e+09,-80.734
9.5755e+09,-80.899
9.5755e+09,-81.501
9.5756e+09,-81.021
9.5756e+09,-81.38
9.5757e+09,-81.263
9.5757e+09,-80.551
9.5758e+09,-81.032
9.5758e+09,-80.604
9.5758e+09,-81.208
9.5759e+09,-82.53
9.5759e+09,-81.504
9.576e+09,-81.753
9.576e+09,-82.203
9.5761e+09,-82.553
9.5761e+09,-83.238
9.5762e+09,-81.985
9.5762e+09,-82.335
9.5763e+09,-82.603
9.5763e+09,-82.03
9.5764e+09,-82.582
9.5764e+09,-84.225
9.5765e+09,-82.825
9.5765e+09,-84.245
9.5766e+09,-82.46
9.5766e+09,-83.915
9.5767e+09,-83.504
9.5767e+09,-83.013
9.5768e+09,-83.476
9.5768e+09,-83.053
9.5769e+09,-83.688
9.5769e+09,-83.911
9.577e+09,-84.671
9.577e+09,-85.096
9.5771e+09,-85.052
9.5771e+09,-85.901
9.5772e+09,-84.412
9.5772e+09,-85.654
9.5772e+09,-85.498
9.5773e+09,-84.35
9.5773e+09,-85.006
9.5774e+09,-84.061
9.5774e+09,-83.437
9.5775e+09,-85.654
9.5775e+09,-86.317
9.5776e+09,-84.212
9.5776e+09,-84.567
9.5777e+09,-85.496
9.5777e+09,-84.467
9.5778e+09,-87.1
9.5778e+09,-86.187
9.5779e+09,-85.746
9.5779e+09,-85.464
9.578e+09,-86.342
9.578e+09,-86.568
9.5781e+09,-85.534
9.5781e+09,-87.337
9.5782e+09,-86.435
9.5782e+09,-86.151
9.5783e+09,-84.998
9.5783e+09,-85.386
9.5784e+09,-86.822
9.5784e+09,-86.192
9.5785e+09,-84.844
9.5785e+09,-86.01
9.5786e+09,-86.602
9.5786e+09,-88.333
9.5786e+09,-86.067
9.5787e+09,-86.539
9.5787e+09,-85.324
9.5788e+09,-87.304
9.5788e+09,-86.286
9.5789e+09,-86.922
9.5789e+09,-86.351
9.579e+09,-88.27
9.579e+09,-89.918
9.5791e+09,-88.956
9.5791e+09,-86.64
9.5792e+09,-87.525
9.5792e+09,-87.69
9.5793e+09,-86.853
9.5793e+09,-87.666
9.5794e+09,-86.479
9.5794e+09,-89.692
9.5795e+09,-87.601
9.5795e+09,-90.713
9.5796e+09,-87.832
9.5796e+09,-90.462
9.5797e+09,-89.176
9.5797e+09,-87.681
9.5798e+09,-87.107
9.5798e+09,-89.461
9.5799e+09,-87.962
9.5799e+09,-88.294
9.58e+09,-87.567
9.58e+09,-88.477
9.58e+09,-90.694
9.5801e+09,-88.024
9.5801e+09,-91.945
9.5802e+09,-87.942
9.5802e+09,-89.746
9.5803e+09,-89.789
9.5803e+09,-90.91
9.5804e+09,-90.372
9.5804e+09,-88.976
